stock_decision,name,slug,sku,brand_slug,category_slug,shortDescription,description,price,compareAtPrice,costPrice,stockStatus,stockQuantity,lowStockAlert,isFeatured,isActive,image_url,image_alt,metaTitle,metaDescription,metaKeywords,source_list_url,memory_size,memory_type,engine_clock,memory_clock,resolution,gpu_chipset,chipset_series,pci_express,port_types,warranty
STOCK,ARKTEK RX 580 8GB 256bit GDDR5 Graphics Card,arktek-rx-580-8gb-256bit-gddr5-graphics-card,GPU-ARKTEK-RX-580-8GB-256BIT-GDDR5,arktek,amd-gpu,"Video Memory: 8GB GDDR5 • Engine Clock: 1257~1340 MHz True Clock • Resolution: 3840 x 2160@120Hz • Interface: 3 x DP, 1 x HDMI",,20500,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-rx-580-8gb-256bit-gddr5-graphics-card.jpg,ARKTEK RX 580 8GB 256bit GDDR5 Graphics Card,Buy ARKTEK RX 580 8GB 256bit GDDR5 Graphics Card in Bangladesh | LogicBay BD,ARKTEK RX 580 8GB 256bit GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, amd radeon, 8gb",https://www.startech.com.bd/arktek-rx-580-8gb-256bit-graphics-card,8GB,GDDR5,1257~1340 MHz True Clock,,3840 x 2160@120Hz,AMD Radeon,RX 500,,"3 x DP, 1 x HDMI",3 Years
STOCK,Abit Radeon RX 6500XT 4GB GDDR6 Graphics Card,abit-radeon-rx-6500xt-4gb-gddr6-graphics-card,GPU-ABIT-RX-6500XT-4GB-GDDR6,abit,amd-gpu,"Video Memory: 4GB GDDR6 • Stream Processor: 1024 • Interface Type: PCI-E 4.0 • Interface: 1x DisplayPort, 1x HDMI",,19700,21000,,IN_STOCK,0,5,false,true,/uploads/gpus/abit-radeon-rx-6500xt-4gb-gddr6-graphics-card.jpg,Abit Radeon RX 6500XT 4GB GDDR6 Graphics Card,Buy Abit Radeon RX 6500XT 4GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,Abit Radeon RX 6500XT 4GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, abit, amd radeon, 4gb",https://www.startech.com.bd/abit-radeon-rx-6500xt-4gb-graphics-card,4GB,GDDR6,,,,AMD Radeon,RX 6000,,"1x DisplayPort, 1x HDMI",3 Years
STOCK,PELADN RX 5500 8G GDDR6 Dual Fan Gaming Graphics Card,peladn-rx-5500-8g-gddr6-dual-fan-gaming-graphics-card,GPU-PELADN-RX-5500-8G-GDDR6-DUAL-FAN-GAM,peladn,amd-gpu,"Memory Clock Speed: 1750MHz • Memory Bandwidth: 224GB/s • Two-fan cooling system • Display Outputs: 1x HDMI, 3x DisplayPort",,22500,24500,,IN_STOCK,0,5,false,true,/uploads/gpus/peladn-rx-5500-8g-gddr6-dual-fan-gaming-graphics-card.jpg,PELADN RX 5500 8G GDDR6 Dual Fan Gaming Graphics Card,Buy PELADN RX 5500 8G GDDR6 Dual Fan Gaming Graphics Card in Bangladesh | LogicBay BD,PELADN RX 5500 8G GDDR6 Dual Fan Gaming Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, peladn, amd radeon, ",https://www.startech.com.bd/peladn-rx-5500-8gd6-black-gaming-graphics-card,,GDDR6,,,,AMD Radeon,RX 500,,,3 Years
STOCK,AFOX NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,afox-nvidia-geforce-gtx-1050-ti-4gb-gddr5-graphics-card,GPU-AFOX-GTX-1050-TI-4GB-GDDR5,afox,nvidia,"Video Memory: 4096MB GDDR5, CUDA Core: 768 • Base Clock: 1291 MHz, Boost Clock: 1392 MHz • Memory Clock: 7Gbps, Bus Standard: PCI Express 3.0 • Interface: 1 x DVI, 1 x HDMI, 1x DisplayPort",,24500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gtx-1050-ti-4gb-gddr5-graphics-card.jpg,AFOX NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,Buy AFOX NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 4gb",https://www.startech.com.bd/afox-gtx-1050-ti-4gb-graphics-card,4GB,GDDR5,,"7Gbps, Bus Standard: PCI Express 3.0",,NVIDIA GeForce,,,"1 x DVI, 1 x HDMI, 1x DisplayPort",3 Years
STOCK,GIGABYTE Intel Arc A380 GAMING OC 6G GDDR6 Graphics Card,gigabyte-intel-arc-a380-gaming-oc-6g-gddr6-graphics-card,GPU-GIGABYTE-ARC-A380-GAMING-OC-6G-GDDR6,gigabyte,graphics-card,"Graphics Clock: 2450 MHz (Reference card: 2000 MHz) • Memory: 6GB GDDR6 • Memory Bandwidth (GB/sec): 186 GB/s • Output: DP x2, HDMI x2",,24500,26000,,IN_STOCK,0,5,false,true,/uploads/gpus/gigabyte-intel-arc-a380-gaming-oc-6g-gddr6-graphics-card.jpg,GIGABYTE Intel Arc A380 GAMING OC 6G GDDR6 Graphics Card,Buy GIGABYTE Intel Arc A380 GAMING OC 6G GDDR6 Graphics Card in Bangladesh | LogicBay BD,GIGABYTE Intel Arc A380 GAMING OC 6G GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gigabyte, intel arc, ",https://www.startech.com.bd/gigabyte-intel-arc-a380-gaming-oc-6g-graphics-card,,GDDR6,,,,Intel Arc,Arc A,,,3 Years
STOCK,ASUS Dual Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 Graphics Card,asus-dual-radeon-rx-6500-xt-v2-oc-edition-4gb-gddr6-graphics-card,GPU-ASUS-DUAL-RX-6500-XT-V2-OC-EDITION-4,asus,amd-gpu,"Video Memory: 4GB GDDR6, PCI Express 4.0 • Engine Clock: Max. 2820 MHz (Boost Clock), 2670 MHz (Game Clock) • Stream Processors: 1024, Memory Speed: 18 Gbps • Display Outputs: 1x HDMI 2.1, 1x DisplayPort 1.4a",,29900,26000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-dual-radeon-rx-6500-xt-v2-oc-edition-4gb-gddr6-graphics-card.jpg,ASUS Dual Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 Graphics Card,Buy ASUS Dual Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,ASUS Dual Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, amd radeon, 4gb",https://www.startech.com.bd/asus-dual-radeon-rx-6500-xt-v2-oc-edition-4gb-gddr6-graphics-card,4GB,GDDR6,Max. 2820 MHz (Boost Clock),,,AMD Radeon,RX 6000,,,3 Years
STOCK,ARKTEK GTX 1660 Super 6GB GDDR6 Graphics Card,arktek-gtx-1660-super-6gb-gddr6-graphics-card,GPU-ARKTEK-GTX-1660-SUPER-6GB-GDDR6,arktek,nvidia,Engine Clock: 1530~1785MHz • Stream Processors: 1408SP • Memory Clock: 14Gbps • Display Outputs: 1 x DP 1 x HDMI 1 x DVI,,27500,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-gtx-1660-super-6gb-gddr6-graphics-card.jpg,ARKTEK GTX 1660 Super 6GB GDDR6 Graphics Card,Buy ARKTEK GTX 1660 Super 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,ARKTEK GTX 1660 Super 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, nvidia geforce, 6gb",https://www.startech.com.bd/arktek-gtx-1660-super-6gb-graphics-card,6GB,GDDR6,1530~1785MHz,14Gbps,,NVIDIA GeForce,GTX 1600,,,3 Years
STOCK,ARKTEK GeForce GTX 1660 Ti 6GB GDDR6 Graphics Card,arktek-geforce-gtx-1660-ti-6gb-gddr6-graphics-card,GPU-ARKTEK-GTX-1660-TI-6GB-GDDR6,arktek,nvidia,Engine Clock: 1500 ~ 1770 MHz • Stream Processors: 1536SP • Memory Clock: 12Gbps • Display Outputs: 1 x DP 1 x HDMI 1 x DVI,,27500,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-geforce-gtx-1660-ti-6gb-gddr6-graphics-card.jpg,ARKTEK GeForce GTX 1660 Ti 6GB GDDR6 Graphics Card,Buy ARKTEK GeForce GTX 1660 Ti 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,ARKTEK GeForce GTX 1660 Ti 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, nvidia geforce, 6gb",https://www.startech.com.bd/arktek-geforce-gtx-1660ti-6gb-graphics-card,6GB,GDDR6,1500 ~ 1770 MHz,12Gbps,,NVIDIA GeForce,GTX 1600,,,3 Years
STOCK,PELADN RX 5500 XT 8G GDDR6 Dual Fan Black Gaming Graphics Card,peladn-rx-5500-xt-8g-gddr6-dual-fan-black-gaming-graphics-card,GPU-PELADN-RX-5500-XT-8G-GDDR6-DUAL-FAN-,peladn,amd-gpu,Core Frequency: 1717MHz • Memory Clock Speed: 14000MHz • Video Output: 3DP+HDMI • Two-fan cooling system,,25000,28000,,IN_STOCK,0,5,false,true,/uploads/gpus/peladn-rx-5500-xt-8g-gddr6-dual-fan-black-gaming-graphics-card.jpg,PELADN RX 5500 XT 8G GDDR6 Dual Fan Black Gaming Graphics Card,Buy PELADN RX 5500 XT 8G GDDR6 Dual Fan Black Gaming Graphics Card in Bangladesh | LogicBay BD,PELADN RX 5500 XT 8G GDDR6 Dual Fan Black Gaming Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, peladn, amd radeon, ",https://www.startech.com.bd/peladn-rx-5500-xt-8g-black-gaming-graphics-card,,GDDR6,,,,AMD Radeon,RX 500,,,3 Years
STOCK,OCPC GeForce GTX 1660 Ti XM 6GB GDDR6 Graphics Card,ocpc-geforce-gtx-1660-ti-xm-6gb-gddr6-graphics-card,GPU-OCPC-GTX-1660-TI-XM-6GB-GDDR6,ocpc,nvidia,"Base Clock: 1500 MHz, Boost Clock: 1770 MHz • Memory: 6GB GDDR6, CUDA Cores: 1536 • Memory Interface: 192-Bits; Bandwidth: 336.0 GB/s • Outputs: 1x DisplayPort, 1x HDMI, 1x Dual-Link DVI",,29200,,,IN_STOCK,0,5,false,true,/uploads/gpus/ocpc-geforce-gtx-1660-ti-xm-6gb-gddr6-graphics-card.jpg,OCPC GeForce GTX 1660 Ti XM 6GB GDDR6 Graphics Card,Buy OCPC GeForce GTX 1660 Ti XM 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,OCPC GeForce GTX 1660 Ti XM 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, ocpc, nvidia geforce, 6gb",https://www.startech.com.bd/ocpc-geforce-gtx-1660-ti-xm-6gb-graphics-card,6GB,GDDR6,,,,NVIDIA GeForce,GTX 1600,,192-Bits; Bandwidth: 336.0 GB/s,3 Years
STOCK,AFOX Geforce GTX 1660Ti 6GB GDDR6 ATX Dual Fan Graphics Card,afox-geforce-gtx-1660ti-6gb-gddr6-atx-dual-fan-graphics-card,GPU-AFOX-GTX-1660TI-6GB-GDDR6-ATX-DUAL-F,afox,nvidia,"Video Memory: 6144MB GDDR6, CUDA Core: 1536 • Base Clock: 1500 MHz, Boost Clock: 1770 MHz • Memory Clock: 12Gbps, Bus Standard: PCI Express 3.0 • Interface: 1 x DVI, 1 x HDMI, 1x DisplayPort",,33000,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-geforce-gtx-1660ti-6gb-gddr6-atx-dual-fan-graphics-card.jpg,AFOX Geforce GTX 1660Ti 6GB GDDR6 ATX Dual Fan Graphics Card,Buy AFOX Geforce GTX 1660Ti 6GB GDDR6 ATX Dual Fan Graphics Card in Bangladesh | LogicBay BD,AFOX Geforce GTX 1660Ti 6GB GDDR6 ATX Dual Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 6gb",https://www.startech.com.bd/afox-geforce-gtx-1660ti-6gb-gddr6-atx-dual-fan-gpu,6GB,GDDR6,,"12Gbps, Bus Standard: PCI Express 3.0",,NVIDIA GeForce,GTX 1600,,"1 x DVI, 1 x HDMI, 1x DisplayPort",3 Years
STOCK,Colorful GeForce RTX 3050 6GB V4-V GDDR6 Graphics Card,colorful-geforce-rtx-3050-6gb-v4-v-gddr6-graphics-card,GPU-COLORFUL-RTX-3050-6GB-V4-V-GDDR6,colorful,nvidia,"Video Memory: 6GB GDDR6, Memory Bandwidth: 168 GB/s • Core Clock: Base: 1042 MHz; Boost: 1470 MHz • CUDA Cores: 2304, Memory Clock: 14 Gbps • Display Outputs: 1x DisplayPort, 1x HDMI, 1x DVI",,35000,,,IN_STOCK,0,5,false,true,/uploads/gpus/colorful-geforce-rtx-3050-6gb-v4-v-gddr6-graphics-card.jpg,Colorful GeForce RTX 3050 6GB V4-V GDDR6 Graphics Card,Buy Colorful GeForce RTX 3050 6GB V4-V GDDR6 Graphics Card in Bangladesh | LogicBay BD,Colorful GeForce RTX 3050 6GB V4-V GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, colorful, nvidia geforce, 6gb",https://www.startech.com.bd/colorful-geforce-rtx-3050-6gb-v4-v-gddr6-graphics-card,6GB,GDDR6,,14 Gbps,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,Manli GeForce RTX 3050 6GB Nebula Twin V2 GDDR6 Graphics Card,manli-geforce-rtx-3050-6gb-nebula-twin-v2-gddr6-graphics-card,GPU-MANLI-RTX-3050-6GB-NEBULA-TWIN-V2-GD,manli,nvidia,"Video Memory: 6GB GDDR6, Memory Clock: 14 Gbps • Core Clock: Base: 1042 MHz; Boost: 1470 MHz • CUDA Cores: 2304, Memory Bandwidth: Up to 168 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,35500,35900,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-geforce-rtx-3050-6gb-nebula-twin-v2-gddr6-graphics-card.jpg,Manli GeForce RTX 3050 6GB Nebula Twin V2 GDDR6 Graphics Card,Buy Manli GeForce RTX 3050 6GB Nebula Twin V2 GDDR6 Graphics Card in Bangladesh | LogicBay BD,Manli GeForce RTX 3050 6GB Nebula Twin V2 GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 6gb",https://www.startech.com.bd/manli-geforce-rtx-3050-6gb-nebula-twin-v2-graphics-card,6GB,GDDR6,,14 Gbps,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,ARKTEK GeForce RTX 3050 8GB GDDR6 Graphics Card,arktek-geforce-rtx-3050-8gb-gddr6-graphics-card,GPU-ARKTEK-RTX-3050-8GB-GDDR6,arktek,nvidia,Engine Clock: 1552 ~ 1777 MHz • Stream Processors: 2460SP • Memory Clock: 14Gbps • Display Outputs: 1 x DP 1 x HDMI 1 x DVI,,36000,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-geforce-rtx-3050-8gb-gddr6-graphics-card.jpg,ARKTEK GeForce RTX 3050 8GB GDDR6 Graphics Card,Buy ARKTEK GeForce RTX 3050 8GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,ARKTEK GeForce RTX 3050 8GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, nvidia geforce, 30508gb",https://www.startech.com.bd/arktek-geforce-rtx-3050-8gb-graphics-card,30508GB,GDDR6,1552 ~ 1777 MHz,14Gbps,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,AFOX Geforce RTX 3050 8GB GDDR6 Dual Fan Graphics Card,afox-geforce-rtx-3050-8gb-gddr6-dual-fan-graphics-card,GPU-AFOX-RTX-3050-8GB-GDDR6-DUAL-FAN,afox,nvidia,"Video Memory: GDDR6 8GB, CUDA Core: 2560 • Base Clock: 1552 MHz, Boost Clock: 1777 MHz • Memory Clock: 14Gbps, Bus Standard: PCI Express 4.0 • Interface: 1 x DVI, 1 x HDMI, 1x DisplayPort",,36500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-geforce-rtx-3050-8gb-gddr6-dual-fan-graphics-card.jpg,AFOX Geforce RTX 3050 8GB GDDR6 Dual Fan Graphics Card,Buy AFOX Geforce RTX 3050 8GB GDDR6 Dual Fan Graphics Card in Bangladesh | LogicBay BD,AFOX Geforce RTX 3050 8GB GDDR6 Dual Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 68gb",https://www.startech.com.bd/afox-geforce-rtx-3050-8gb-gddr6-dual-fan-graphics-card,68GB,GDDR6,,"14Gbps, Bus Standard: PCI Express 4.0",,NVIDIA GeForce,RTX 3000,,"1 x DVI, 1 x HDMI, 1x DisplayPort",3 Years
STOCK,GIGABYTE GeForce RTX 3050 WINDFORCE OC 6GB GDDR6 Graphics Card,gigabyte-geforce-rtx-3050-windforce-oc-6gb-gddr6-graphics-card,GPU-GIGABYTE-RTX-3050-WINDFORCE-OC-6GB-G,gigabyte,nvidia,"Core Clock: 1477 MHz (Reference Card: 1470 MHz) • Memory: 6GB GDDR6 • Memory Clock: 14000 MHz • Output: DP 1.4 x2, HDMI 2.1 x2",,35999,39000,,IN_STOCK,0,5,false,true,/uploads/gpus/gigabyte-geforce-rtx-3050-windforce-oc-6gb-gddr6-graphics-card.jpg,GIGABYTE GeForce RTX 3050 WINDFORCE OC 6GB GDDR6 Graphics Card,Buy GIGABYTE GeForce RTX 3050 WINDFORCE OC 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,GIGABYTE GeForce RTX 3050 WINDFORCE OC 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gigabyte, nvidia geforce, 6gb",https://www.startech.com.bd/gigabyte-geforce-rtx-3050-windforce-oc-6gb-graphics-card,6GB,GDDR6,,14000 MHz,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6 Graphics Card,gigabyte-geforce-rtx-3050-windforce-oc-v2-6gb-gddr6-graphics-card,GPU-GIGABYTE-RTX-3050-WINDFORCE-OC-V2-6G,gigabyte,nvidia,"Video Memory: 6GB GDDR6, PCI Express 4.0 • CUDA Cores: 2304 Units, Memory Clock: 14000 MHz • Core Clocks: 1477 MHz (Reference Card: 1470 MHz) • Display Outputs: 2x DisplayPort 1.4a, 2 x HDMI 2.1",,36500,39000,,IN_STOCK,0,5,false,true,/uploads/gpus/gigabyte-geforce-rtx-3050-windforce-oc-v2-6gb-gddr6-graphics-card.jpg,GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6 Graphics Card,Buy GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gigabyte, nvidia geforce, 6gb",https://www.startech.com.bd/gigabyte-geforce-rtx-3050-windforce-oc-v2-6gb-graphics-card,6GB,GDDR6,,14000 MHz,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,GUNNIR Intel Arc A770 Photon 8G OC GDDR6 Graphics Card,gunnir-intel-arc-a770-photon-8g-oc-gddr6-graphics-card,GPU-GUNNIR-ARC-A770-PHOTON-8G-OC-GDDR6,gunnir,graphics-card,"32 Xe Cores, 512 XMX Engines • Xe HPG Microarchitecture • 256-Bit Memory Interface • Interface: HDMI 2.0, DisplayPort 2.0",,38000,39500,,IN_STOCK,0,5,false,true,/uploads/gpus/gunnir-intel-arc-a770-photon-8g-oc-gddr6-graphics-card.jpg,GUNNIR Intel Arc A770 Photon 8G OC GDDR6 Graphics Card,Buy GUNNIR Intel Arc A770 Photon 8G OC GDDR6 Graphics Card in Bangladesh | LogicBay BD,GUNNIR Intel Arc A770 Photon 8G OC GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gunnir, intel arc, ",https://www.startech.com.bd/gunnir-intel-arc-a770-photon-8g-oc-graphics-card,,GDDR6,,,,Intel Arc,Arc A,,"HDMI 2.0, DisplayPort 2.0",3 Years
STOCK,ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6 Graphics Card,asus-dual-geforce-rtx-3050-oc-edition-6gb-gddr6-graphics-card,GPU-ASUS-DUAL-RTX-3050-OC-EDITION-6GB-GD,asus,nvidia,"OC mode: 1537 MHz (Boost Clock) • Default mode: 1507 MHz (Boost Clock) • Memory: 6GB GDDR6 • Output: 1x HDMI 2.1, 1x DisplayPort 1.4a, 1x DVI-D",,36800,43000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-dual-geforce-rtx-3050-oc-edition-6gb-gddr6-graphics-card.jpg,ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6 Graphics Card,Buy ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 6gb",https://www.startech.com.bd/asus-dual-geforce-rtx-3050-oc-6gb-graphics-card,6GB,GDDR6,,,,NVIDIA GeForce,RTX 3000,,,3 Years
STOCK,GUNNIR Intel Arc A770 Photon 8G OC W GDDR6 Graphics Card,gunnir-intel-arc-a770-photon-8g-oc-w-gddr6-graphics-card,GPU-GUNNIR-ARC-A770-PHOTON-8G-OC-W-GDDR6,gunnir,graphics-card,"32 Xe Cores, 512 XMX Engines • Xe HPG Microarchitecture • 256-Bit Memory Interface • Interface: 1 x HDMI 2.0, 3 x DisplayPort 2.0",,39000,42000,,IN_STOCK,0,5,false,true,/uploads/gpus/gunnir-intel-arc-a770-photon-8g-oc-w-gddr6-graphics-card.jpg,GUNNIR Intel Arc A770 Photon 8G OC W GDDR6 Graphics Card,Buy GUNNIR Intel Arc A770 Photon 8G OC W GDDR6 Graphics Card in Bangladesh | LogicBay BD,GUNNIR Intel Arc A770 Photon 8G OC W GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gunnir, intel arc, ",https://www.startech.com.bd/gunnir-intel-arc-a770-photon-8g-oc-w-graphics-card,,GDDR6,,,,Intel Arc,Arc A,,"1 x HDMI 2.0, 3 x DisplayPort 2.0",3 Years
